Moive_ID,Name,Genre,Showing,Year,IMDB,Description,Time
1495,Mirror Mirror,Adventure. Comedy. Drama,0,2012,5.6,,
1496,The Little Mermaid,Adventure. Drama. Fantasy,0,2018,4.2,,
1497,Bad Samaritan,Crime. Horror. Thriller,0,2018,6.4,,
1498,Destination Wedding,Comedy. Drama. Romance,0,2018,6,,
1499,Dark Skies,Horror. Sci-Fi. Thriller,0,2013,6.3,,
1500,Don't Let Go,Drama. Horror. Mystery,0,2019,6.1,,
1501,The Front Runner,Biography. Drama. History,0,2018,6.1,,
1502,The Voices,Comedy. Crime. Horror,0,2014,6.4,,
1503,Big Eyes,Biography. Crime. Drama,0,2014,7,,
1504,Jack and Jill,Comedy,0,2011,3.3,,
1505,How Do You Know,Comedy. Drama. Romance,0,2010,5.4,,
1506,Airplane Mode,Comedy,0,2019,3.8,,
1507,Stone,Drama. Thriller,0,2010,5.4,,
1508,Detachment,Drama,0,2011,7.7,,
1509,Mayhem,Action. Comedy. Horror,0,2017,6.3,,
1510,Anomalisa,Animation. Comedy. Drama,0,2015,7.3,,
1511,Contraband,Action. Crime. Drama,0,2012,6.5,,
1512,The Open House,Horror. Thriller,0,2018,3.2,,
1513,Battle of the Sexes,Biography. Comedy. Drama,0,2017,6.7,,
1514,Epic,Animation. Adventure. Family,0,2013,6.7,,
1515,Siberia,Crime. Romance. Thriller,0,2018,4.3,,
1516,Scary Movie 5,Comedy. Horror,0,2013,3.5,,
1517,Gloria Bell,Comedy. Drama. Romance,0,2018,6.3,,
1518,42,Biography. Drama. Sport,0,2013,7.5,,
1519,Far from the Madding Crowd,Drama. Romance,0,2015,7.1,,
1520,Fahrenheit 451,Drama. Sci-Fi. Thriller,0,2018,4.9,,
1521,Keanu,Action. Comedy. Crime,0,2016,6.2,,
1522,City of Lies,Biography. Crime. Drama,0,2018,6.3,,
1523,The Incredible Burt Wonderstone,Comedy,0,2013,5.9,,
1524,Lost Transmissions,Drama,0,2019,5,,
1525,Unforgettable,Drama. Thriller,0,2017,5.1,,
1526,Ben Is Back,Drama,0,2018,6.7,,
1527,Carnage,Comedy. Drama,0,2011,7.2,,
1528,The Kill Team,Action. Drama. Thriller,0,2019,5.9,,
1529,The Darkest Hour,Action. Adventure. Horror,0,2011,4.9,,
1530,Trance,Crime. Drama. Mystery,0,2013,6.9,,
1531,Lying and Stealing,Crime. Drama,0,2019,5.3,,
1532,The Wife,Drama,0,2017,7.2,,
1533,3 Days to Kill,Action. Drama. Thriller,0,2014,6.2,,
1534,Zoolander 2,Action. Adventure. Comedy,0,2016,4.7,,
1535,The Paperboy,Crime. Drama. Mystery,0,2012,5.8,,
1536,Veronica Mars,Crime. Drama. Mystery,0,2014,6.8,,
1537,The Woman,Horror,0,2011,6,,
1538,Better Watch Out,Comedy. Crime. Horror,0,2016,6.5,,
1539,Point Blank,Action. Thriller,0,2019,5.6,,
1540,The Queen's Corgi,Animation. Comedy. Family,0,2019,4.8,,
1541,Z for Zachariah,Drama. Sci-Fi. Thriller,0,2015,6,,
1542,Nebraska,Adventure. Comedy. Drama,0,2013,7.7,,
1543,Serena,Drama. History. Romance,0,2014,5.4,,
1544,31,Horror. Thriller,0,2016,5.1,,
1545,Into the Storm,Action. Adventure. Drama,0,2014,5.8,,
1546,On the Road,Adventure. Drama. Romance,0,2012,6.1,,
1547,Saw: The Final Chapter,Crime. Horror. Mystery,0,2010,5.6,,
1548,Taken 2,Action. Thriller,0,2012,6.3,,
1549,Chappaquiddick,Drama. History. Thriller,0,2017,6.5,,
1550,Selma,Biography. Drama. History,0,2014,7.5,,
1551,Diary of a Wimpy Kid: The Long Haul,Comedy. Family,0,2017,4.3,,
1552,Proud Mary,Action. Crime. Drama,0,2018,4.9,,
1553,The Five-Year Engagement,Comedy. Romance,0,2012,6.2,,
1554,The Butler,Biography. Drama,0,2013,7.2,,
1555,Domino,Action. Crime. Thriller,0,2019,4.4,,
1556,Tulip Fever,Drama. History. Romance,0,2017,6.2,,
1557,My Week with Marilyn,Biography. Drama,0,2011,7,,
1558,The First Time,Comedy. Drama. Romance,0,2012,6.8,,
1559,Then Came You,Adventure. Comedy. Drama,0,2018,7,,
1560,Uncle Drew,Comedy. Sport,0,2018,5.7,,
1561,Underworld Awakening,Action. Drama. Fantasy,0,2012,6.4,,
1562,The Man Who Knew Infinity,Biography. Drama,0,2015,7.2,,
1563,The Gangster. the Cop. the Devil,Action. Crime. Drama,0,2019,6.9,,
1564,We Are Your Friends,Drama. Music. Romance,0,2015,6.2,,
1565,Queen of the Desert,Adventure. Biography. Drama,0,2015,5.7,,
1566,The Hungover Games,Comedy,0,2014,3.6,,
1567,CBGB,Drama. Music,0,2013,6.6,,
1568,Bigger,Biography. Drama,0,2018,6.4,,
1569,The One I Love,Drama. Fantasy. Mystery,0,2014,7.1,,
1570,Outcast,Action. Adventure. Drama,0,2014,4.6,,
1571,The Eagle,Action. Adventure. Drama,0,2011,6.2,,
1572,The American,Crime. Drama. Thriller,0,2010,6.3,,
1573,Maniac,Horror. Thriller,0,2012,6.1,,
1574,Fright Night,Comedy. Horror,0,2011,6.3,,
1575,Heist,Action. Crime. Drama,0,2015,6.1,,
1576,Masterminds,Comedy. Crime,0,2016,5.8,,
1577,Two Night Stand,Comedy. Romance,0,2014,6.4,,
1578,Sabotage,Action. Drama. Thriller,0,2014,5.7,,
1579,Regression,Crime. Drama. Mystery,0,2015,5.7,,
1580,Rules Don't Apply,Comedy. Drama. Romance,0,2016,5.7,,
1581,Killing Gunther,Action. Comedy. Thriller,0,2017,4.7,,
1582,Mars Needs Moms,Animation. Action. Adventure,0,2011,5.4,,
1583,Lucky,Comedy. Drama. Western,0,2017,7.3,,
1584,Shimmer Lake,Crime. Drama. Mystery,0,2017,6.2,,
1585,Fast Color,Drama. Sci-Fi. Thriller,0,2018,6,,
1586,Admission,Comedy. Drama. Romance,0,2013,5.7,,
1587,The Wall,Action. Drama. Thriller,0,2017,6.2,,
1588,Run All Night,Action. Crime. Drama,0,2015,6.6,,
1589,The Rite,Drama. Horror. Mystery,0,2011,6,,
1590,The Clovehitch Killer,Crime. Drama. Mystery,0,2018,6.5,,
1591,Wanderlust,Comedy. Romance,0,2012,5.6,,
1592,The Rover,Action. Crime. Drama,0,2014,6.4,,
1593,Larry Crowne,Comedy. Drama. Romance,0,2011,6.1,,
1594,Monte Carlo,Adventure. Comedy. Family,0,2011,5.8,,
1595,Centurion,Action. Drama. History,0,2010,6.4,,
1596,St. Vincent,Comedy. Drama,0,2014,7.2,,
1597,Diary of a Wimpy Kid: Dog Days,Comedy. Family,0,2012,6.3,,
1598,My Name Is Khan,Drama,0,2010,8,,
1599,Silent Hill: Revelation,Horror,0,2012,5,,
1600,Puss in Boots,Animation. Adventure. Comedy,0,2011,6.6,,
1601,Crypto,Crime. Drama. Thriller,0,2019,5.3,,
1602,Cabin Fever,Horror,0,2016,3.7,,
1603,Extremely Loud & Incredibly Close,Adventure. Drama. Mystery,0,2011,6.9,,
1604,Killers,Action. Comedy. Romance,0,2010,5.4,,
1605,Mom and Dad,Comedy. Horror. Thriller,0,2017,5.5,,
1606,Intruders,Drama. Horror. Thriller,0,2015,5.7,,
1607,A Girl Walks Home Alone at Night,Drama. Horror,0,2014,7,,
1608,Flight 7500,Horror. Mystery. Sci-Fi,0,2014,4.8,,
1609,Kings,Crime. Drama. Romance,0,2017,5,,
1610,Reprisal,Action. Crime. Thriller,0,2018,4.2,,
1611,Sinister 2,Horror. Mystery. Thriller,0,2015,5.3,,
1612,Life Like,Sci-Fi. Thriller,0,2019,5.4,,
1613,Submarine,Comedy. Drama. Romance,0,2010,7.3,,
1614,Bad Words,Comedy. Drama,0,2013,6.6,,
1615,The To Do List,Comedy. Romance,0,2013,5.8,,
1616,Twin Peaks: The Missing Pieces,Drama. Horror. Mystery,0,2014,7.8,,
1617,The Operative,Action. Drama. Thriller,0,2019,5.6,,
1618,All Eyez on Me,Biography. Drama. Music,0,2017,5.8,,
1619,The Way,Comedy. Drama,0,2010,7.4,,
1620,The Photograph,Drama. Romance,0,2020,6.1,,
1621,Final Kill,Action,0,2020,5,,
1622,New Year's Eve,Comedy. Romance,0,2011,5.7,,
1623,Abraham Lincoln: Vampire Hunter,Action. Fantasy. Horror,0,2012,5.9,,
1624,Beastly,Drama. Fantasy. Romance,0,2011,5.6,,
1625,Genius,Biography. Drama,0,2016,6.6,,
1626,Still Alice,Drama,0,2014,7.5,,
1627,The Book of Henry,Crime. Drama. Thriller,0,2017,6.6,,
1628,House at the End of the Street,Drama. Horror. Thriller,0,2012,5.6,,
1629,7 Days in Entebbe,Action. Drama. History,0,2018,5.8,,
1630,Danny Collins,Biography. Comedy. Drama,0,2015,7,,
1631,Foxtrot Six,Action. Drama. Sci-Fi,0,2019,5.7,,
1632,Here Comes the Boom,Action. Comedy. Sport,0,2012,6.4,,
1633,Maggie,Drama. Horror. Sci-Fi,0,2015,5.6,,
1634,Spy Kids 4: All the Time in the World,Action. Adventure. Comedy,0,2011,3.5,,
1635,The Diary of a Teenage Girl,Comedy. Drama. Romance,0,2015,6.9,,
1636,Byzantium,Drama. Fantasy. Horror,0,2012,6.5,,
1637,Mercy Black,Horror. Mystery. Thriller,0,2019,4.9,,
1638,Redemption,Action. Drama,0,2013,6.2,,
1639,You Get Me,Crime. Drama. Romance,0,2017,4.6,,
1640,Victoria & Abdul,Biography. Drama. History,0,2017,6.8,,
1641,The Angel,Drama. Thriller,0,2018,6.6,,
1642,Morgan,Action. Horror. Sci-Fi,0,2016,5.8,,
1643,The Possession,Horror. Mystery. Thriller,0,2012,5.9,,
1644,I Think We're Alone Now,Drama. Mystery. Sci-Fi,0,2018,5.7,,
1645,The Switch,Comedy. Drama. Romance,0,2010,6.1,,
1646,The Zero Theorem,Comedy. Drama. Fantasy,0,2013,6.1,,
1647,The Wave,Sci-Fi. Thriller,0,2019,6.1,,
1648,Playing It Cool,Comedy. Romance,0,2014,6,,
1649,Season of the Witch,Action. Adventure. Fantasy,0,2011,5.4,,
1650,Blitz,Action. Crime. Thriller,0,2011,6.2,,
1651,Kin,Action. Crime. Drama,0,2018,5.8,,
1652,I. Frankenstein,Action. Fantasy. Sci-Fi,0,2014,5.1,,
1653,Lockout,Action. Sci-Fi. Thriller,0,2012,6.1,,
1654,Naked,Comedy. Fantasy. Romance,0,2017,5.4,,
1655,Dope,Comedy. Crime. Drama,0,2015,7.2,,
1656,Ask Me Anything,Drama,0,2014,6,,
1657,Overdrive,Action. Thriller,0,2017,5.4,,
1658,My Days of Mercy,Drama. Romance,0,2017,6.4,,
1659,Sleepless,Action. Crime. Thriller,0,2017,5.6,,
1660,Bullet Head,Crime. Drama. Thriller,0,2017,5.4,,
1661,The Wedding Ringer,Comedy,0,2015,6.6,,
1662,Encounter,Sci-Fi,0,2018,3.7,,
1663,Mary Shelley,Biography. Drama. History,0,2017,6.4,,
1664,A Violent Separation,Crime. Thriller,0,2019,5.6,,
1665,The Tale,Drama. Mystery. Thriller,0,2018,7.2,,
1666,Somewhere,Comedy. Drama,0,2010,6.3,,
1667,Brick Mansions,Action. Crime. Thriller,0,2014,5.7,,
1668,Dark Crimes,Crime. Drama. Thriller,0,2016,4.9,,
1669,Kill the Messenger,Biography. Crime. Drama,0,2014,6.9,,
1670,Kill Your Darlings,Biography. Drama. Romance,0,2013,6.5,,
1671,ARQ,Action. Sci-Fi. Thriller,0,2016,6.4,,
1672,Father of the Year,Comedy,0,2018,5.2,,
1673,The Sun Is Also a Star,Drama. Music. Romance,0,2019,5.8,,
1674,Just Getting Started,Action. Comedy,0,2017,4.4,,
1675,Stonehearst Asylum,Drama. Horror. Thriller,0,2014,6.8,,
1676,Diary of a Wimpy Kid: Rodrick Rules,Comedy. Family,0,2011,6.5,,
1677,Snitch,Action. Drama. Thriller,0,2013,6.4,,
1678,Sierra Burgess Is a Loser,Comedy. Drama. Romance,0,2018,5.8,,
1679,Mother's Day,Comedy. Drama. Romance,0,2016,5.7,,
1680,Wall Street: Money Never Sleeps,Drama,0,2010,6.2,,
1681,Sandy Wexler,Comedy,0,2017,5.1,,
1682,Hot Pursuit,Action. Comedy. Crime,0,2015,5.1,,
1683,Super Dark Times,Crime. Drama. Horror,0,2017,6.6,,
1684,Sherlock Gnomes,Animation. Adventure. Comedy,0,2018,5.2,,
1685,Billy Lynn's Long Halftime Walk,Action. Drama. Sport,0,2016,6.2,,
1686,Ride Along,Action. Comedy. Crime,0,2014,6.2,,
1687,Magic in the Moonlight,Comedy. Drama. Romance,0,2014,6.5,,
1688,LOL,Comedy. Drama. Romance,0,2012,4.4,,
1689,I'm Still Here,Comedy. Drama. Music,0,2010,6.2,,
1690,Third Person,Drama. Romance,0,2013,6.3,,
1691,V/H/S,Horror. Thriller,0,2012,5.8,,
1692,Project Almanac,Drama. Mystery. Sci-Fi,0,2015,6.4,,
1693,Black Sea,Adventure. Drama. Thriller,0,2014,6.4,,
1694,We Die Young,Action. Crime. Drama,0,2019,5.3,,
1695,Happy Feet Two,Animation. Adventure. Comedy,0,2011,5.9,,
1696,Chernobyl Diaries,Horror. Mystery. Thriller,0,2012,5,,
1697,A Family Man,Drama,0,2016,6.5,,
1698,The Hard Way,Action,0,2019,4.8,,
1699,Hell Fest,Horror,0,2018,5.5,,
1700,21 & Over,Comedy,0,2013,5.8,,
1701,Jeepers Creepers III,Action. Horror. Mystery,0,2017,3.9,,
1702,The Con is On,Comedy,0,2018,4.2,,
1703,Sword of Trust,Comedy. Drama,0,2019,6.2,,
1704,Red State,Action. Crime. Horror,0,2011,6.2,,
1705,Ruby Sparks,Comedy. Drama. Fantasy,0,2012,7.2,,
1706,Assimilate,Horror. Mystery. Sci-Fi,0,2019,5.3,,
1707,Please Stand By,Comedy. Drama,0,2017,6.7,,
1708,Samson,Action. Drama,0,2018,4.4,,
1709,Pawn Sacrifice,Biography. Drama. Sport,0,2014,7,,
1710,First Kill,Action. Thriller,0,2017,5,,
1711,After Midnight,Drama. Horror. Sci-Fi,0,2019,5.2,,
1712,Brian Banks,Biography. Drama. Sport,0,2018,7,,
1713,The SpongeBob Movie: Sponge Out of Water,Animation. Adventure. Comedy,0,2015,6,,
1714,The Hurricane Heist,Action. Adventure. Crime,0,2018,5.1,,
1715,The Colony,Action. Horror. Sci-Fi,0,2013,5.3,,
1716,Mississippi Grind,Comedy. Drama,0,2015,6.4,,
1717,Hollow Point,Action,0,2019,4.2,,
1718,The Disappointments Room,Drama. Horror. Thriller,0,2016,3.9,,
1719,Super Troopers 2,Comedy. Crime. Mystery,0,2018,6,,
1720,Trial by Fire,Biography. Drama,0,2018,6.8,,
1721,Fifty Shades of Black,Comedy,0,2016,3.5,,
1722,Greenberg,Comedy. Drama. Romance,0,2010,6.1,,
1723,The 33,Biography. Drama. History,0,2015,6.9,,
1724,All I See Is You,Drama. Mystery. Romance,0,2016,5.4,,
1725,Grudge Match,Comedy. Drama. Sport,0,2013,6.4,,
1726,13,Crime. Drama. Thriller,0,2010,6.1,,
1727,Open Grave,Horror. Mystery. Thriller,0,2013,6.2,,
1728,The Vanishing of Sidney Hall,Drama. Mystery. Romance,0,2017,6.9,,
1729,Finding Steve McQueen,Crime. Romance,0,2019,6.2,,
1730,Changeland,Comedy. Drama,0,2019,5.6,,
1731,A Vigilante,Crime. Drama. Mystery,0,2018,5.6,,
1732,We Have Always Lived in the Castle,Drama. Mystery. Thriller,0,2018,5.6,,
1733,Fruitvale Station,Biography. Crime. Drama,0,2013,7.5,,
1734,Escape Room,Horror. Thriller,0,2017,4.2,,
1735,Teen Spirit,Drama. Music,0,2018,6.1,,
1736,Ana,Comedy. Drama,0,2020,5.6,,
1737,Laggies,Comedy. Drama. Romance,0,2014,6.4,,
1738,Unthinkable,Crime. Drama. Thriller,0,2010,7.1,,
1739,Noelle,Comedy. Family. Fantasy,0,2019,6.2,,
1740,True Memoirs of an International Assassin,Action. Comedy. Crime,0,2016,5.9,,
1741,The Sound of Silence,Drama,0,2019,5.5,,
1742,Safety Not Guaranteed,Comedy. Drama. Romance,0,2012,7,,
1743,Elizabeth Harvest,Horror. Sci-Fi. Thriller,0,2018,5.7,,
1744,John Henry,Drama. Thriller,0,2020,3.3,,
1745,Albert Nobbs,Drama. Romance,0,2011,6.7,,
1746,The Debt,Drama. Thriller,0,2010,6.8,,
1747,Last Vegas,Comedy. Drama,0,2013,6.6,,
1748,Act of Valor,Action. Adventure. Drama,0,2012,6.5,,
1749,Legend of the Guardians: The Owls of Ga'Hoole,Animation. Action. Adventure,0,2010,6.9,,
1750,Kidnap,Crime. Drama. Thriller,0,2017,5.9,,
1751,Step Up All In,Drama. Music. Romance,0,2014,6,,
1752,Alexander and the Terrible. Horrible. No Good. Very Bad Day,Comedy. Family,0,2014,6.2,,
1753,The Whole Truth,Crime. Drama. Mystery,0,2016,6.2,,
1754,The Only Living Boy in New York,Drama,0,2017,6.3,,
1755,Devil's Knot,Biography. Crime. Drama,0,2013,6.1,,
1756,Labor Day,Drama. Romance. Thriller,0,2013,6.9,,
1757,Courageous,Drama. Fantasy,0,2011,7,,
1758,The Immigrant,Drama. Romance,0,2013,6.6,,
1759,Rio 2,Animation. Adventure. Comedy,0,2014,6.3,,
1760,Exposed,Crime. Drama. Mystery,0,2016,4.3,,
1761,Tangerine,Comedy. Crime. Drama,0,2015,7.1,,
1762,Spring,Horror. Romance. Sci-Fi,0,2014,6.7,,
1763,Mr. Holmes,Drama. Mystery,0,2015,6.9,,
1764,Malicious,Horror. Thriller,0,2018,5,,
1765,To Rome with Love,Comedy. Music. Romance,0,2012,6.3,,
1766,Behind the Candelabra,Biography. Drama. Music,0,2013,7,,
1767,The Wedding Year,Comedy,0,2019,5.5,,
1768,Wendy,Drama. Fantasy,0,2020,5.8,,
1769,The Divide,Drama. Horror. Sci-Fi,0,2011,5.8,,
1770,The Case for Christ,Biography. Drama,0,2017,6.2,,
1771,Beginners,Comedy. Drama. Romance,0,2010,7.2,,
1772,The Prince,Action. Thriller,0,2014,4.6,,
1773,Hours,Drama. Thriller,0,2013,6.4,,
1774,Submergence,Drama. Romance. Thriller,0,2017,5.4,,
1775,Men. Women & Children,Comedy. Drama,0,2014,6.7,,
1776,The Smurfs,Animation. Adventure. Comedy,0,2011,5.4,,
1777,The Tall Man,Crime. Drama. Horror,0,2012,5.9,,
1778,Le Petit Prince,Animation. Adventure. Drama,0,2015,7.7,,
1779,Whiskey Tango Foxtrot,Biography. Comedy. Drama,0,2016,6.6,,
1780,Vault,Action. Crime. Drama,0,2019,5.4,,
1781,The Final Girls,Comedy. Drama. Fantasy,0,2015,6.6,,
1782,The Hero,Drama. Romance. Western,0,2017,6.5,,
1783,When the Bough Breaks,Crime. Drama. Horror,0,2016,5.1,,
1784,Penguins of Madagascar,Animation. Adventure. Comedy,0,2014,6.7,,
1785,Get the Gringo,Action. Crime. Drama,0,2012,7,,
1786,Crown Vic,Action. Crime. Drama,0,2019,6.3,,
1787,Jacob's Ladder,Drama. Horror. Mystery,0,2019,3.4,,
1788,The Climb,Comedy. Drama,0,2019,7.1,,
1789,Chuck,Biography. Drama. Sport,0,2016,6.5,,
1790,The Sessions,Biography. Comedy. Drama,0,2012,7.2,,
1791,Kickboxer: Retaliation,Action. Drama,0,2018,5,,
1792,Madness in the Method,Comedy. Crime,0,2019,5.8,,
1793,How To Talk To Girls at Parties,Comedy. Music. Romance,0,2017,5.7,,
1794,Don Verdean,Adventure. Comedy. Drama,0,2015,5.4,,
1795,13 Sins,Horror. Thriller,0,2014,6.3,,
1796,He's Out There,Horror. Thriller,0,2018,5.2,,
1797,The Other Side of the Wind,Drama,0,2018,6.8,,
1798,Wish I Was Here,Comedy. Drama,0,2014,6.7,,
1799,MacGruber,Action. Comedy. Romance,0,2010,5.5,,
1800,Spinning Man,Drama. Mystery. Thriller,0,2018,5.6,,
1801,Rattlesnake,Drama. Horror. Mystery,0,2019,4.6,,
1802,USS Indianapolis: Men of Courage,Action. Drama. History,0,2016,5.2,,
1803,Repo Men,Action. Sci-Fi. Thriller,0,2010,6.3,,
1804,How to Be a Latin Lover,Comedy. Drama,0,2017,5.9,,
1805,Thunder Road,Comedy. Drama,0,2018,7.1,,
1806,The Sitter,Comedy,0,2011,5.7,,
1807,The Darkness,Horror. Thriller,0,2016,4.4,,
1808,What to Expect When You're Expecting,Comedy. Drama. Romance,0,2012,5.7,,
1809,Ouija,Horror. Mystery. Thriller,0,2014,4.5,,
1810,Tone-Deaf,Comedy. Horror. Thriller,0,2019,4.8,,
1811,Lost River,Drama. Fantasy. Mystery,0,2014,5.8,,
1812,Shark Night 3D,Horror. Thriller,0,2011,4,,
1813,Hitchcock,Biography. Drama. Romance,0,2012,6.8,,
1814,Radioflash,Drama. Sci-Fi. Thriller,0,2019,4.8,,
1815,I Spit on Your Grave: Vengeance is Mine,Horror. Thriller,0,2015,5.2,,
1816,Poltergeist,Horror. Thriller,0,2015,4.9,,
1817,Rings,Drama. Horror. Mystery,0,2017,4.5,,
1818,After Darkness,Drama. Family. Sci-Fi,0,2018,3.5,,
1819,Lizzie,Biography. Crime. Drama,0,2018,5.8,,
1820,Turbo Kid,Action. Adventure. Comedy,0,2015,6.7,,
1821,Wonder Woman: Bloodlines,Animation. Action. Fantasy,0,2019,5.8,,
1822,In a Valley of Violence,Action. Western,0,2016,6,,
1823,Adopt a Highway,Drama,0,2019,6.2,,
1824,A Hologram for the King,Comedy. Drama. Romance,0,2016,6.1,,
1825,Change in the Air,Drama,0,2018,5.4,,
1826,To the Wonder,Drama. Romance,0,2012,5.9,,
1827,Day of the Dead: Bloodline,Horror,0,2017,3.4,,
1828,Pilgrimage,Action. Drama. History,0,2017,5.8,,
1829,Drinking Buddies,Comedy. Drama. Romance,0,2013,6.1,,
1830,Batman: The Killing Joke,Animation. Action. Crime,0,2016,6.4,,
1831,The Ward,Horror. Mystery. Thriller,0,2010,5.6,,
1832,Our Idiot Brother,Comedy. Drama,0,2011,6.4,,
1833,My Cousin Rachel,Drama. Mystery. Romance,0,2017,6,,
1834,Little Fockers,Comedy. Romance,0,2010,5.5,,
1835,The Dawn,Drama. Horror. Thriller,0,2019,4.7,,
1836,Trust,Crime. Drama. Thriller,0,2010,6.9,,
1837,Private Life,Comedy. Drama,0,2018,7.2,,
1838,Early Man,Animation. Adventure. Comedy,0,2018,6.1,,
1839,Inner City Rats,Action. Comedy. Crime,0,2019,6,,
1840,Ordinary World,Comedy. Drama. Music,0,2016,5.5,,
1841,Emperor,Drama. History. War,0,2012,6.5,,
1842,The Lunchbox,Drama. Romance,0,2013,7.8,,
1843,Disconnect,Drama. Thriller,0,2012,7.5,,
1844,Last Flag Flying,Comedy. Drama. War,0,2017,6.9,,
1845,Thank You for Your Service,Biography. Drama. War,0,2017,6.5,,
1846,Barefoot,Comedy. Drama. Romance,0,2014,6.6,,
1847,The Best Exotic Marigold Hotel,Comedy. Drama. Romance,0,2011,7.2,,
1848,The Back-up Plan,Comedy. Romance,0,2010,5.4,,
1849,Heaven Knows What,Drama,0,2014,6.8,,
1850,Hands of Stone,Biography. Drama. Sport,0,2016,6.6,,
1851,Skyline,Action. Sci-Fi. Thriller,0,2010,4.4,,
1852,Sextuplets,Comedy,0,2019,4.4,,
1853,Unicorn Store,Comedy. Drama. Fantasy,0,2017,5.5,,
1854,The Man with the Iron Fists,Action,0,2012,5.4,,
1855,High Flying Bird,Drama. Sport,0,2019,6.2,,
1856,Inherit the Viper,Crime. Drama. Thriller,0,2019,5.1,,
1857,A Perfect Ending,Drama. Romance,0,2012,5.7,,
1858,The Experiment,Drama. Thriller,0,2010,6.4,,
1859,Some Kind of Beautiful,Comedy. Romance,0,2014,5.7,,
1860,The Neighbor,Romance. Thriller,0,2018,5,,
1861,The Sea of Trees,Drama. Fantasy. Mystery,0,2015,6.1,,
1862,To Your Last Death,Animation. Action. Horror,0,2019,6.6,,
1863,Going the Distance,Comedy. Romance,0,2010,6.3,,
1864,The Last Laugh,Comedy,0,2019,5.6,,
1865,Promised Land,Drama,0,2012,6.6,,
1866,Irreplaceable You,Comedy. Drama. Romance,0,2018,6.4,,
1867,Alex Cross,Action. Crime. Mystery,0,2012,5.1,,
1868,The Perfect Guy,Crime. Drama. Horror,0,2015,5.6,,
1869,Imperium,Biography. Crime. Drama,0,2016,6.5,,
1870,Beyond the Lights,Drama. Music. Romance,0,2014,6.9,,
1871,A Haunted House,Comedy. Fantasy,0,2013,5,,
1872,13 Cameras,Crime. Drama. Horror,0,2015,5.1,,
1873,Message from the King,Action. Crime. Drama,0,2016,6.4,,
1874,Step Up Revolution,Drama. Music. Romance,0,2012,6.4,,
1875,Spy Intervention,Action. Adventure. Comedy,0,2020,5.2,,
1876,Corporate Animals,Comedy. Horror,0,2019,4.4,,
1877,Country Strong,Drama. Music,0,2010,6.3,,
1878,Zoe,Romance. Sci-Fi,0,2018,6.1,,
1879,Texas Killing Fields,Crime. Drama. History,0,2011,5.7,,
1880,Trespass,Crime. Drama. Thriller,0,2011,5.3,,
1881,The Miracle Season,Drama. Sport,0,2018,6.5,,
1882,Nightmare Cinema,Horror,0,2018,5.5,,
1883,The Giant Mechanical Man,Comedy. Drama. Romance,0,2012,6.7,,
1884,The Boxtrolls,Animation. Adventure. Comedy,0,2014,6.8,,
1885,The Legend of Hercules,Action. Adventure. Fantasy,0,2014,4.2,,
1886,Take Me Home,Comedy. Romance,0,2011,6.8,,
1887,Captain Underpants: The First Epic Movie,Animation. Action. Comedy,0,2017,6.2,,
1888,Fathers & Daughters,Drama,0,2015,7.1,,
1889,The Catcher Was a Spy,Biography. Drama. War,0,2018,6.2,,
1890,Crouching Tiger. Hidden Dragon: Sword of Destiny,Action. Adventure. Drama,0,2016,6.1,,
1891,Tooth Fairy,Comedy. Family. Fantasy,0,2010,5,,
1892,Collide,Action. Crime. Thriller,0,2016,5.7,,
1893,Alex Strangelove,Comedy. Drama. Romance,0,2018,6.3,,
1894,Cult of Chucky,Comedy. Fantasy. Horror,0,2017,5.2,,
1895,Jem and the Holograms,Adventure. Drama. Family,0,2015,4.1,,
1896,The Final Wish,Horror,0,2018,4.2,,
1897,6 Years,Drama. Romance,0,2015,5.6,,
1898,Runner Runner,Crime. Thriller,0,2013,5.6,,
1899,The Gallows Act II,Horror. Mystery. Sci-Fi,0,2019,4.4,,
1900,Creep 2,Horror. Thriller,0,2017,6.4,,
1901,They Came Together,Comedy. Romance,0,2014,5.5,,
1902,Duck Butter,Comedy. Drama. Romance,0,2018,5.3,,
1903,The Night Before,Comedy. Fantasy,0,2015,6.4,,
1904,The Boss,Comedy,0,2016,5.4,,
1905,Arizona,Comedy. Thriller,0,2018,5.7,,
1906,A Teacher,Drama. Romance,0,2013,4.8,,
1907,Good Kids,Comedy. Drama,0,2016,6.1,,
1908,One for the Money,Action. Comedy. Crime,0,2012,5.3,,
1909,In Darkness,Mystery. Thriller,0,2018,5.8,,
1910,Twixt,Comedy. Fantasy. Horror,0,2011,4.8,,
1911,A-X-L,Action. Adventure. Family,0,2018,5.3,,
1912,Lavender,Drama. Thriller,0,2016,5.4,,
1913,Miss Stevens,Comedy. Drama,0,2016,6.6,,
1914,Future World,Action. Adventure. Sci-Fi,0,2018,3.2,,
1915,Down a Dark Hall,Drama. Fantasy. Horror,0,2018,5.1,,
1916,The Row,Horror. Thriller,0,2018,3.2,,
1917,Check Point,Action. Thriller. War,0,2017,3.2,,
